fid,order_id,latitude,longitude,basket_value,delivery duration,profit,revenue,client_id
5828,93666235,40.21764777,28.945007622,557.7723,10.9,161.1694,497.2231,client_10268015
5829,95333604,40.265136403,28.934680112,1032.8162,21.65,378.8824,999.3684,client_54436016
5830,10547678,40.206537561,28.993680328,179.1727,24.466666667,81.8773,173.6273,client_28197555
5831,53154021,40.212807616,28.976433389,491.3383,7.933333333,144.6683,435.1204,client_61351336
5832,23149973,40.2300954,29.002038091,849.799,13.25,308.8291,828.009,client_96970849
5833,28395404,40.194762229,29.06976454,329.7921,22.033333333,141.1258,293.9158,client_38809735
5834,48199080,40.216631379,29.004457109,212.6733,23.0,114.6061,262.2861,client_80549136
5835,35251926,40.207563577,28.960339129,198.1655,8.383333333,122.4026,223.9451,client_18374879
5836,61910737,40.215116237,28.943311125,281.0396,13.016666667,135.1683,313.8133,client_41931900
5837,55884412,40.223373068,28.848012239,520.5744,8.5,104.015,415.3367,client_41209542
5838,78203846,40.204529013,29.021100886,631.6139,9.616666667,174.5654,499.82,client_47693501
5839,53578136,40.18898457,29.126379602,376.2579,19.066666667,153.8173,383.8677,client_41873743
5840,24031076,40.21781162,28.969851919,606.116,9.0,167.3448,513.0573,client_82674022
5841,52851437,40.217377417,29.004435316,266.6148,43.066666667,88.0168,234.5706,client_92473889
5842,32522826,40.258746587,29.019688368,508.1627,23.016666667,146.6069,501.9107,client_82041112
5843,90358376,40.212205165,28.974249065,324.8655,8.0,175.4342,354.2542,client_88284295
5844,28996104,40.205100045,29.001386901,197.9505,16.516666667,89.6183,203.4399,client_93211573
5845,93585009,40.179827512,29.073588364,409.4413,41.783333333,128.3352,272.4712,client_85948698
5846,95921360,40.229952825,28.924539015,445.2178,5.7,38.7407,315.8984,client_22057723
5847,28258168,40.223131665,28.847815767,182.1683,5.4,73.295,200.307,client_86492321
5848,94855645,40.190396824,29.040212631,145.112,37.783333333,92.9194,178.1794,client_79758283
5849,79474042,40.263350641,28.935035169,732.2775,12.95,217.0661,686.5235,client_31810225
5850,24443012,40.216479559,28.964525387,181.8269,8.066666667,99.9984,209.5922,client_92379587
5851,18889419,40.264493739,29.011102282,310.5642,10.433333333,118.2442,303.7982,client_32879143
5852,75779977,40.231672406,28.865566626,542.5049,36.75,129.1914,374.2449,client_30800396
5853,45246682,40.192473403,29.071107991,611.2043,19.183333333,131.3293,404.1266,client_25143275
5854,11702049,40.216897639,28.910718262,113.2673,5.933333333,59.3632,146.631,client_51615205
5855,37041346,40.191119951,29.042201338,580.1188,34.166666667,217.8948,530.7937,client_74034644
5856,95545914,40.196787968,29.008900188,217.8317,19.983333333,86.5819,226.1825,client_72399474
5857,70612155,40.186040615,29.120682925,236.4319,16.633333333,92.0295,229.9585,client_96016134
5858,94684439,40.19856761,29.011845338,276.3465,5.416666667,114.5106,298.5806,client_41994445
5859,62154049,40.227306049,28.837999888,208.528,14.116666667,112.3754,249.5954,client_58918609
5860,50678531,40.219586,28.958713,1459.5091,22.616666667,802.3236,1458.9636,client_82293908
5861,21078175,40.19598946,28.98480121,190.0396,13.666666667,93.9408,222.4538,client_26132465
5862,29568801,40.21255747,28.98177702,305.5327,7.3,150.5899,297.4951,client_43155439
5863,68650587,40.220496143,28.84513557,202.5913,34.45,99.0447,206.1467,client_63258649
5864,78428396,40.227725342,28.834301122,637.8696,14.483333333,170.9534,547.3513,client_77712548
5865,31423614,40.216019745,28.924556784,135.6238,5.733333333,83.5525,146.8955,client_70148003
5866,65794538,40.224060153,28.977255821,181.1683,4.483333333,87.6453,205.2433,client_15567325
5867,19533716,40.22173124,28.947801122,838.6336,11.366666667,295.7985,697.7508,client_60919913
5868,85264637,40.216922985,28.944496997,449.0485,15.35,-4.3977,247.7213,client_93011086
5869,68820568,40.184209222,29.083044492,159.505,15.783333333,55.7378,179.1178,client_13962840
5870,35239691,40.216535628,28.907856345,384.6976,8.216666667,161.8977,364.6027,client_15813562
5871,62401102,40.253832607,28.996778615,548.6337,15.283333333,185.148,534.108,client_25000809
5872,51481878,40.23284317,28.845180832,300.0191,21.166666667,81.0863,248.1165,client_96387050
5873,61496282,40.220795412,28.848341145,539.3663,28.0,204.167,527.011,client_76909034
5874,50742291,40.220441614,28.973674066,424.8975,3.283333333,146.9136,411.6914,client_20186316
5875,62613840,40.232658112,28.832254261,174.3861,26.75,77.2943,164.1049,client_23921246
5876,78489503,40.223200527,28.83674629,321.5545,18.0,135.8977,337.6372,client_18224815
5877,20588263,40.212783293,28.978978805,192.6615,7.433333333,126.4177,229.6077,client_40542477
5878,75785821,40.179573402,28.938721195,512.9802,13.983333333,126.38229999999999,427.8442,client_99189601
5879,21732466,40.2076465,28.8056166,286.3736,30.633333333,104.7485,298.441,client_60724457
5880,57930352,40.221985053,28.843759596,144.1694,28.366666667,57.7538,169.2368,client_61393993
5881,69175063,40.2492494,29.014176093,331.8307,39.033333333,106.239,278.0416,client_93367599
5882,80065781,40.230252277,28.968314601,405.823,18.433333333,180.7569,337.5571,client_12411255
5883,27800570,40.189839507,28.985144198,277.3183,28.9,121.4245,308.6145,client_35635841
5884,11394458,40.225668529,28.916617781,301.6273,3.383333333,109.1034,246.825,client_29652565
5885,49463175,40.262600761,29.012124874,311.802,28.333333333,107.4972,328.0881,client_36687186
5886,27953836,40.207133917,28.96555502,127.91409999999999,20.133333333,71.7737,173.6937,client_41024999
5887,67636688,40.234305189,28.982574306,334.4455,27.283333333,146.9989,362.1772,client_25163034
5888,67325759,40.226059,28.845964,264.1889,24.2,125.3762,265.6451,client_60583182
5889,53464073,40.215809551,28.908343501,325.8252,6.466666667,145.3379,336.8067,client_77503754
5890,94860560,40.219025633,29.001374245,291.7078,32.533333333,161.0313,290.892,client_51208620
5891,16562736,40.226363015,28.965371959,182.0198,9.133333333,97.2154,222.0255,client_69728541
5892,16657775,40.21582312,28.939028308,508.7705,4.083333333,181.9177,490.1872,client_36502789
5893,53281496,40.2283617,28.8497198,366.8186,36.333333333,98.7914,306.3416,client_80873778
5894,64621758,40.223434506,28.837344758,143.4356,12.4,66.1685,187.0485,client_75643038
5895,58691059,40.213675055,28.935933039,771.2167,14.733333333,241.2459,572.9674,client_67271735
5896,82369928,40.25181369,28.995422758,648.1583,22.05,106.2629,650.6129,client_12820742
5897,62418455,40.184827035,29.088830687,421.5724,15.983333333,179.3915,427.4815,client_58209605
5898,55283149,40.209255305,28.98454506,278.1584,20.616666667,132.9186,295.5092,client_88010004
5899,97274052,40.218660161,28.966366622,266.2475,23.366666667,123.9,246.6058,client_76085494
5900,26092397,40.198569852,28.986666687,215.4059,33.75,86.2722,198.4514,client_27834010
5901,82754483,40.219631096,28.923957311,187.9406,4.85,121.3723,227.7993,client_29904420
5902,36011088,40.2274016,28.9074018,274.7891,8.183333333,126.93459999999999,283.7064,client_91115275
5903,11398808,40.221816605,28.911815956,597.2986,5.5,201.1496,565.2886,client_91236155
5904,15281224,40.257912221,28.939696848,118.802,38.216666667,73.2226,141.6326,client_95180370
5905,70567667,40.187429622,29.060923979,245.4257,25.633333333,112.5294,229.5534,client_58152595
5906,35151676,40.206421054,29.012655616,974.5265,13.9,355.0188,853.2564,client_47289497
5907,30817542,40.179717876,29.073227271,389.6345,37.216666667,120.626,365.0647,client_56018482
5908,66719627,40.224941014,28.91445525,93.9208,11.383333333,89.8403,136.7003,client_47611139
5909,34891786,40.21519798,28.971539471,159.3663,9.616666667,76.5032,173.8839,client_39241261
5910,55474962,40.196442496,29.013912901,533.4924,3.866666667,195.9162,467.0424,client_51250668
5911,34683744,40.199087404,29.008682929,125.2364,8.0,80.9508,152.8827,client_89172334
5912,89604780,40.251380984,28.995383866,121.7525,35.066666667,62.4743,144.3793,client_68534579
5913,53889341,40.245437971,29.020379372,903.1287,47.433333333,302.0438,851.2176,client_74598795
5914,47910959,40.184218444,29.09903314,231.5052,33.65,26.0461,241.118,client_85078270
5915,13570095,40.220045316,28.917014748,158.4059,8.0,66.7659,134.7449,client_53974265
5916,30025162,40.227715103,28.828819692,365.4428,27.466666667,185.5401,403.5101,client_59046354
5917,18977748,40.219123173,28.84047322,109.7723,20.6,74.5158,125.9564,client_46388805
5918,35649510,40.218005167,28.997180611,287.1186,25.1,151.6894,299.7719,client_96357709
5919,80057778,40.182953089,29.05704651,133.6583,16.866666667,97.5012,169.2712,client_73127431
5920,77466460,40.228056065,28.845507726,195.4662,24.166666667,78.0605,177.4118,client_15342094
5921,20606773,40.213911371,28.984683864,272.0396,31.0,119.1758,324.9858,client_90038201
5922,67859944,40.230277905,28.835415579,209.9072,24.433333333,105.4753,239.1157,client_16198197
5923,46459504,40.190724911,29.063848928,203.2168,28.333333333,94.8276,223.6876,client_78101390
5924,75456130,40.190533079,29.044004269,546.2309,10.266666667,219.3959,503.8985,client_18481565
5925,22685242,40.179426623,29.04909946,352.6875,30.133333333,149.0464,327.6343,client_40579788
5926,61605314,40.252575205,28.995409347,394.495,17.966666667,166.6995,394.3575,client_74202562
5927,60339025,40.184278381,29.077886268,386.663,30.4,63.826800000000006,300.8452,client_18981048
5928,18323320,40.221275022,28.980320986,413.3366,6.45,-30.0103,245.4007,client_84249401
5929,64101378,40.214307704,28.977869377,292.2277,6.266666667,77.7576,250.8076,client_82008194
5930,25705792,40.249360459,28.999523185,351.3465,19.45,104.7323,325.0823,client_19799585
5931,28804771,40.189899695,29.073456265,172.4455,21.4,88.8551,177.6947,client_47314799
5932,28223360,40.209849333,28.998666555,248.26729999999998,23.766666667,124.4924,282.2924,client_23423327
5933,25501339,40.231072682,28.842626698,163.297,11.333333333,83.4144,195.3644,client_37214673
5934,31489729,40.229870915,28.848177865,239.6733,11.85,99.7036,244.4445,client_66103965
5935,77909226,40.207704589,29.018731904,628.1333,37.133333333,190.1659,533.2091,client_97714434
5936,99624041,40.21116821,28.95219259,213.5941,22.2,104.3833,252.8173,client_23911668
5937,63674665,40.171979123,29.0746703,128.8515,14.45,77.108,138.0,client_78057182
5938,98155543,40.258940273,28.954326957,103.75,14.466666667,66.28710000000001,123.7378,client_69009285
5939,54089746,40.208341977,28.997708336,310.0889,47.45,151.6859,313.0033,client_15847469
5940,25551090,40.222052892,28.915788308,114.2617,1.6,-69.4493,-1.5455,client_20885126
5941,51169768,40.195681118,28.994462863,334.9701,29.716666667,137.9903,303.8603,client_33813385
5942,31252617,40.224930954,28.98419372,152.8091,5.616666667,124.2053,208.7553,client_88426191
5943,97094059,40.269404387,28.946703784,201.7947,16.033333333,108.3858,210.7668,client_10768281
5944,52203351,40.261592464,28.949299827,187.5842,10.6,83.7168,211.2168,client_68668628
5945,80942752,40.213875526,28.93591594,152.5743,8.766666667,78.655,145.8424,client_20138825
5946,63144951,40.214246257,28.974998742,182.1683,3.833333333,99.544,214.674,client_76511063
5947,94788471,40.221692444,28.915816806,166.6066,2.883333333,-66.5205,6.7415,client_22446241
5948,13094919,40.211883327,28.830601685,445.7555,12.9,182.6876,456.2479,client_80359200
5949,95853012,40.219810302,28.938384242,587.4059,8.616666667,207.8346,556.7705,client_71767248
5950,43322348,40.223972604,29.009810798,155.2079,34.133333333,104.3908,208.8208,client_55248251
5951,15683711,40.199605208,29.011308476,374.4257,24.066666667,51.0541,176.8191,client_40601924
5952,68805677,40.18443181,28.94136887,102.4059,9.783333333,65.0255,138.1855,client_76110469
5953,71192234,40.231148191,28.847621642,178.1141,11.2,56.3438,204.727,client_38716774
5954,74585712,40.213642283,28.977685645,278.099,5.433333333,142.0409,297.3423,client_52038394
5955,79584967,40.206124026,28.806660958,400.3941,40.016666667,143.2739,385.2821,client_43181673
5956,20159573,40.197408902,28.949483307,115.60400000000001,6.0,83.8852,161.1404,client_74102608
5957,33020632,40.231734604,28.866019584,362.279,17.816666667,136.6798,350.9776,client_82895721
5958,65812062,40.191016116,29.062979892,427.5214,11.35,217.3147,438.0167,client_98784844
5959,75036318,40.201164998,29.018733837,212.8119,28.45,88.3057,241.5757,client_49637162
5960,40635605,40.213915979,28.919126987,234.8614,9.133333333,111.6878,247.3548,client_67924869
5961,37519374,40.189039892,29.052907191,404.6139,55.066666667,-8.9851,297.4049,client_84486311
5962,21424584,40.206967737,28.966627568,316.8218,11.716666667,108.0303,263.4627,client_81532040
5963,74042539,40.189689676,28.937778063,457.6569,4.816666667,162.9397,344.4546,client_45365688
5964,71850313,40.207127516,28.965028636,194.8911,10.45,107.1877,235.037,client_61075248
5965,97090087,40.220326411,28.972485512,197.8218,2.066666667,124.6953,242.3453,client_84433218
5966,77508338,40.18955137,29.053970687,625.5347,11.033333333,195.5999,561.469,client_79710990
5967,78291631,40.255539043,28.95368021,634.5941,10.083333333,223.5971,559.4571,client_93277729
5968,98525817,40.215632127,28.972547874,246.4059,5.483333333,93.4234,240.6939,client_26486192
5969,30864680,40.199277163,29.013313092,205.8317,5.7,110.8012,243.6112,client_65875456
5970,68986342,40.187806388,29.046604,176.2277,21.533333333,88.2665,189.0015,client_75436153
5971,97593553,40.210392,28.950474,325.2178,8.6,152.154,338.9499,client_69811181
5972,36175221,40.211234268,28.98032628,165.9901,12.4,76.9121,156.4211,client_49791690
5973,91412630,40.211204756,28.808962474,155.5022,17.3,107.8518,191.1546,client_16635386
5974,83459342,40.217149817,28.9106673,96.9257,10.966666667,55.6559,137.5793,client_88265544
5975,85196286,40.208699679,28.970741071,156.42,12.6,86.5125,182.442,client_60867138
5976,86645065,40.191004591,29.063773155,624.3663,46.733333333,186.0363,449.5572,client_37432200
5977,26619046,40.225398208,28.844546489,280.4791,7.666666667,88.1718,307.3656,client_20060367
5978,85269655,40.227430199,28.827737086,116.2384,31.283333333,74.8648,132.1331,client_35111408
5979,47194786,40.19642124,29.00896322,575.8512,5.0,181.8418,494.3481,client_37478972
5980,75424503,40.265028184,29.010695256,409.6408,26.05,163.5169,329.2615,client_41562932
5981,89055958,40.216063781,28.911201395,113.9109,10.35,75.7141,132.2261,client_60349330
5982,52474837,40.213485591,28.990442231,1167.4403,10.366666667,407.6271,1039.8655,client_21344110
5983,94542341,40.206545499,29.00847204,727.8883,8.216666667,65.9298,512.4388,client_88661257
5984,93613372,40.189016329,29.054730423,546.9592,46.433333333,234.4635,545.139,client_46369513
5985,89145967,40.229965367,28.836097531,223.7822,14.45,52.6477,178.1277,client_72081454
5986,67479398,40.231608415,28.832596242,260.2334,8.816666667,121.7058,295.3008,client_15862739
5987,46012331,40.236224809,28.837936185,106.901,6.65,64.583,130.503,client_35386909
5988,22759301,40.206586148,28.955026058,494.9208,10.666666667,204.7786,488.2942,client_26364004
5989,41320686,40.205404,28.967075,853.8317,9.566666667,304.5374,809.6753,client_37739808
5990,32575321,40.214761897,28.940109573,214.9703,18.7,77.2498,235.7498,client_94434771
5991,90536015,40.250043187,28.960846402,366.0536,20.716666667,130.2428,397.7628,client_74630474
5992,26081030,40.186074424,29.08030428,254.3994,13.833333333,40.5749,197.3688,client_21487652
5993,11271558,40.21506324,28.945792504,443.9901,22.716666667,173.6394,482.7894,client_58784494
5994,21055296,40.216650837,28.962069154,450.4158,7.083333333,219.9266,487.8166,client_40320172
5995,73101162,40.1909882,28.949943557,178.1061,6.783333333,84.5396,213.4995,client_59025514
5996,82590006,40.187916,29.1046398,417.0594,13.8,109.4659,365.4134,client_20748443
5997,50346975,40.252878171,28.958293945,560.495,26.9,220.3941,547.4041,client_18889406
5998,19826229,40.26118822,28.938308135,265.3267,37.8,117.4304,233.4544,client_67689658
5999,77837988,40.233466682,28.839077801,132.0189,27.816666667,67.1424,177.0863,client_24877557
6000,36210509,40.244902859,29.019590802,245.47500000000002,9.1,97.2263,217.3453,client_30699329
6001,91687471,40.222915154,28.941232489,150.2673,17.116666667,69.2796,185.7502,client_34094714
6002,73208130,40.219767548,28.944225758,141.4158,11.3,85.0999,194.6499,client_87304915
6003,18122656,40.195739508,28.993586451,175.5602,33.6,29.2259,137.4959,client_63379942
6004,68563607,40.189432017,29.073307402,676.3113,9.083333333,231.5562,633.8694,client_54407513
6005,35531991,40.226909792,28.982344978,117.8812,7.733333333,85.6274,147.8274,client_96150019
